source_genesymbol	target_genesymbol	regulation	source
POGZ	AURKB	1	SIGNOR
POGZ	CBX5	-1	SIGNOR
POU1F1	GH1	1	dorothea
POU1F1	GH2	1	dorothea
POU1F1	GHR	1	dorothea
POU1F1	PRL	1	dorothea
POU1F1	TSHB	1	SIGNOR
POU2F1	CCND1	1	dorothea
POU2F1	GADD45A	1	dorothea
POU2F1	HBG1	-1	dorothea
POU2F1	IL2	1	dorothea
POU2F1	IL4	-1	dorothea
POU2F1	LCT	1	dorothea
POU2F1	MYH1	1	SIGNOR
POU2F1	MYH10	1	SIGNOR
POU2F1	MYH2	1	SIGNOR
POU2F1	PTGIR	1	dorothea
POU2F1	TFAP2A	1	dorothea
POU2F1	UGT2B7	1	dorothea
POU2F1	VCAM1	-1	dorothea
POU2F1	VWF	1	dorothea
POU3F2	GNRH1	1	dorothea
POU3F2	MITF	1	SIGNOR
POU3F4	POU3F2	1	SIGNOR
POU3F4	POU3F3	1	SIGNOR
POU4F1	ESR1	1	SIGNOR
POU4F2	CCND1	1	dorothea
POU4F2	ESR1	1	SIGNOR
POU4F3	LHX3	1	SIGNOR
POU5F1	AKT1	-1	SIGNOR
POU5F1	CDX2	-1	dorothea
POU5F1	DNMT1	1	SIGNOR
POU5F1	ID2	-1	dorothea
POU5F1	LEFTY1	1	dorothea
POU5F1	SOX2	1	dorothea
POU5F1	TDGF1	1	dorothea
PPARA	ACSL1	-1	dorothea
PPARA	ANGPTL4	1	dorothea
PPARA	APOB	1	dorothea
PPARA	APOBR	-1	dorothea
PPARA	APOC3	-1	dorothea
PPARA	CPT1A	-1	dorothea
PPARA	CYP1A1	1	dorothea
PPARA	FABP3	1	dorothea
PPARA	FADS2	1	dorothea
PPARA	LPL	1	dorothea
PPARA	MMP9	-1	dorothea
PPARA	NFKBIA	1	dorothea
PPARA	PANK1	1	dorothea
PPARA	PTGS2	1	dorothea
PPARA	SERPINE1	1	dorothea
PPARA	TUBA1B	-1	dorothea
PPARA	UCP1	-1	dorothea
PPARD	ANGPTL4	-1	dorothea
PPARD	LPL	1	dorothea
PPARD	SAT1	1	dorothea
PPARG	ABCG2	1	dorothea
PPARG	ACADM	-1	SIGNOR
PPARG	ADIPOQ	1	dorothea
PPARG	ANGPTL4	1	dorothea
PPARG	APOB	-1	dorothea
PPARG	APOBR	-1	dorothea
PPARG	BCL2	1	dorothea
PPARG	CCND1	-1	dorothea
PPARG	CD36	1	dorothea
PPARG	CD83	1	dorothea
PPARG	CDKN1A	1	dorothea
PPARG	CPT1B	1	dorothea
PPARG	EGFR	-1	dorothea
PPARG	FABP4	1	dorothea
PPARG	GK	1	dorothea
PPARG	HDAC1	-1	SIGNOR
PPARG	LIPE	1	dorothea
PPARG	MMP9	-1	dorothea
PPARG	MYC	-1	dorothea
PPARG	NR1D1	1	dorothea
PPARG	PLIN2	1	dorothea
PPARG	POU2F1	1	dorothea
PPARG	PPARGC1A	1	SIGNOR
PPARG	PTEN	1	both
PPARG	PTEN	-1	both
PPARG	PTGS2	-1	dorothea
PPARG	RARB	1	dorothea
PPARG	RETN	1	dorothea
PPARG	SAT1	1	dorothea
PPARG	SLC2A4	-1	dorothea
PPARG	TP53	1	dorothea
PPARG	TSHR	-1	dorothea
PPARG	UCP1	1	both
PPARG	VLDLR	1	dorothea
PRDM1	CIITA	-1	dorothea
PRDM1	MYC	-1	both
PRDM14	POU5F1	1	dorothea
PRDM16	PPARG	1	SIGNOR
PRDM16	SKI	1	SIGNOR
PROX1	CYP7A1	-1	dorothea
PROX1	NR5A2	-1	dorothea
PRRX1	MAF	-1	SIGNOR
PRRX1	MAFB	-1	SIGNOR
PRRX1	MAFF	-1	SIGNOR
PRRX1	MAFG	-1	SIGNOR
PRRX1	MAFK	-1	SIGNOR
PRRX1	SRF	1	SIGNOR
RAD51	SYCP3	1	SIGNOR
RAG1	MTOR	1	SIGNOR
RAPGEF3	RAP1A	1	SIGNOR
RAPGEF3	RAP1B	1	SIGNOR
RAPGEF4	RAP1A	1	SIGNOR
RAPGEF4	RAP1B	1	SIGNOR
RAPGEF5	HRAS	1	SIGNOR
RAPGEF5	KRAS	1	SIGNOR
RAPGEF5	NRAS	1	SIGNOR
RAPGEF5	RAP1A	1	SIGNOR
RARA	CCNA1	-1	both
RARA	CDKN1A	1	dorothea
RARA	CXCR5	1	dorothea
RARA	HSD17B2	1	dorothea
RARA	ICAM1	1	dorothea
RARA	MACROD1	-1	dorothea
RARA	MUC5AC	-1	dorothea
RARA	NR1I3	1	dorothea
RARA	PRKCA	1	dorothea
RARA	RARB	1	dorothea
RARA	RXRA	1	SIGNOR
RARA	SCD	1	dorothea
RARA	THBD	1	dorothea
RARA	THRA	1	SIGNOR
RARB	RXRA	1	SIGNOR
RARB	RXRB	1	SIGNOR
RARB	THRA	1	SIGNOR
RARG	ICAM1	1	dorothea
RARG	RXRB	1	SIGNOR
RARG	THRA	1	SIGNOR
RBPJ	CDKN1A	1	SIGNOR
RBPJ	CIR1	1	SIGNOR
RBPJ	CR2	1	dorothea
RBPJ	DUSP1	1	SIGNOR
RBPJ	FCER2	1	dorothea
RBPJ	GTF2A2	1	SIGNOR
RBPJ	HES1	1	both
RBPJ	HEY1	1	dorothea
RBPJ	HEY2	1	dorothea
RBPJ	MAML2	1	SIGNOR
RBPJ	MAML3	1	SIGNOR
RBPJ	PAX7	1	SIGNOR
RBPJ	PTEN	-1	dorothea
RCOR1	KDM1A	1	SIGNOR
RCOR1	REST	1	SIGNOR
REL	BIRC3	1	dorothea
REL	CCL2	1	dorothea
REL	CSF2	1	dorothea
REL	CSRP1	1	dorothea
REL	EPHB2	-1	dorothea
REL	IL1B	1	dorothea
REL	IL2RA	1	dorothea
REL	IL6	-1	dorothea
REL	SELE	1	dorothea
REL	TNFAIP3	1	dorothea
RELA	ABCB1	1	dorothea
RELA	AGER	1	dorothea
RELA	AKT1	-1	dorothea
RELA	AMH	1	dorothea
RELA	BAX	-1	dorothea
RELA	BCL2	1	dorothea
RELA	BCL2A1	1	dorothea
RELA	BCL2L1	1	dorothea
RELA	BCL3	1	dorothea
RELA	BIRC2	1	dorothea
RELA	BIRC3	1	dorothea
RELA	BIRC5	1	dorothea
RELA	BMP4	-1	SIGNOR
RELA	BNIP3	-1	dorothea
RELA	BRCA2	1	dorothea
RELA	CCL11	1	dorothea
RELA	CCL2	1	dorothea
RELA	CCL20	1	dorothea
RELA	CCL3	1	dorothea
RELA	CCL5	1	dorothea
RELA	CCND1	1	dorothea
RELA	CD40	1	dorothea
RELA	CD58	1	dorothea
RELA	CD83	1	dorothea
RELA	CD86	1	dorothea
RELA	CDK4	1	dorothea
RELA	CDK6	1	dorothea
RELA	CDKN1A	1	dorothea
RELA	CFLAR	1	dorothea
RELA	CFTR	1	dorothea
RELA	CITED1	1	SIGNOR
RELA	COL1A1	-1	dorothea
RELA	COL1A2	-1	dorothea
RELA	COL2A1	-1	dorothea
RELA	CRHR1	1	dorothea
RELA	CSF1	1	dorothea
RELA	CSF2	1	dorothea
RELA	CTSB	1	dorothea
RELA	CXCL1	1	dorothea
RELA	CXCL10	1	dorothea
RELA	CXCL8	1	dorothea
RELA	CXCR4	1	dorothea
RELA	EBI3	1	dorothea
RELA	EGFR	1	dorothea
RELA	EGR1	1	SIGNOR
RELA	ELF3	1	dorothea
RELA	EPAS1	1	dorothea
RELA	F3	1	dorothea
RELA	FGF8	1	dorothea
RELA	FN1	-1	dorothea
RELA	GATA3	1	dorothea
RELA	GSTP1	1	dorothea
RELA	HDAC4	1	SIGNOR
RELA	ICAM1	1	dorothea
RELA	IFNA1	1	dorothea
RELA	IFNB1	1	dorothea
RELA	IFNG	1	dorothea
RELA	IL10	1	dorothea
RELA	IL12A	1	dorothea
RELA	IL12B	1	dorothea
RELA	IL17C	1	dorothea
RELA	IL18	1	dorothea
RELA	IL1A	-1	dorothea
RELA	IL1B	-1	both
RELA	IL2	1	dorothea
RELA	IL23A	1	dorothea
RELA	IL6	1	both
RELA	IRF1	1	dorothea
RELA	IRF4	1	dorothea
RELA	IRF7	1	dorothea
RELA	JUN	1	SIGNOR
RELA	KLK3	1	dorothea
RELA	MAT2A	1	dorothea
RELA	MCL1	1	dorothea
RELA	MET	1	SIGNOR
RELA	MMP14	1	dorothea
RELA	MMP2	1	dorothea
RELA	MMP3	1	dorothea
RELA	MMP9	1	dorothea
RELA	MYC	1	dorothea
RELA	NCAM1	1	dorothea
RELA	NCOR2	-1	SIGNOR
RELA	NFKB1	1	dorothea
RELA	NFKBIA	1	dorothea
RELA	NOLC1	1	dorothea
RELA	NOS2	1	dorothea
RELA	NOS3	1	dorothea
RELA	OPTN	1	dorothea
RELA	PCK2	-1	dorothea
RELA	PGR	-1	dorothea
RELA	PLAU	1	dorothea
RELA	PLAUR	1	dorothea
RELA	PPARD	-1	dorothea
RELA	PTGS2	1	dorothea
RELA	PTHLH	1	dorothea
RELA	RIPK2	1	dorothea
RELA	S100A6	1	dorothea
RELA	SAA2	1	dorothea
RELA	SELE	1	dorothea
RELA	SERPINE1	1	dorothea
RELA	SIRT1	1	dorothea
RELA	SLC25A27	1	dorothea
RELA	SNAI1	1	dorothea
RELA	SOD2	1	dorothea
RELA	SP1	1	SIGNOR
RELA	TBX21	1	dorothea
RELA	THBD	-1	dorothea
RELA	TIMP1	-1	dorothea
RELA	TNC	1	dorothea
RELA	TNF	1	dorothea
RELA	TNFAIP3	1	dorothea
RELA	TNFRSF10B	1	dorothea
RELA	TRAF1	1	dorothea
RELA	TRAF2	1	dorothea
RELA	TRIB3	-1	dorothea
RELA	VCAM1	1	dorothea
RELA	VEGFA	1	dorothea
RELA	VEGFD	1	dorothea
RELA	XIAP	1	dorothea
RELB	ABCB1	1	dorothea
RELB	CCL19	1	dorothea
RELB	CCL21	1	dorothea
RELB	PIGR	1	dorothea
RERE	BAX	1	SIGNOR
RERE	NOTCH1	1	SIGNOR
REST	BDNF	-1	dorothea
REST	CARTPT	-1	dorothea
REST	GLRA1	1	dorothea
REST	GRIN1	-1	dorothea
REST	KCNQ2	-1	dorothea
REST	LIN28A	-1	dorothea
REST	OPRM1	-1	dorothea
REST	TUBB3	-1	dorothea
RFX1	ABL1	1	SIGNOR
RFX1	COL1A2	1	dorothea
RFX1	MYC	-1	dorothea
RFX1	PCNA	-1	dorothea
RFX3	FOXJ1	1	SIGNOR
RFX5	COL1A2	-1	dorothea
RFX5	HLA-DRA	1	both
RGS6	ITGB3	-1	SIGNOR
RLF	RIN1	1	SIGNOR
RLF	RIT1	1	SIGNOR
RORA	ITPR1	1	SIGNOR
RORA	NLGN1	1	SIGNOR
RORA	NR1D1	1	dorothea
RORA	NTRK2	1	SIGNOR
RORA	PCP2	1	SIGNOR
RORA	PCP4	1	SIGNOR
RORA	SHH	1	SIGNOR
RORA	SLC1A6	1	SIGNOR
RORA	TUBA1B	1	dorothea
RORB	ARNTL	1	SIGNOR
RORB	OPN1MW	1	SIGNOR
RORC	IL17A	1	both
RPA2	ATRIP	1	SIGNOR
RPA2	MRE11	1	SIGNOR
RREB1	KLK3	-1	dorothea
RUNX1	ANKRD26	-1	SIGNOR
RUNX1	CCL3	1	SIGNOR
RUNX1	HHEX	1	SIGNOR
RUNX1	IL2	1	dorothea
RUNX1	IL3	-1	dorothea
RUNX1	ITGAX	1	dorothea
RUNX1	LGALS3	1	dorothea
RUNX1	MAD2L1	-1	dorothea
RUNX1	MECOM	1	dorothea
RUNX1	MYC	-1	SIGNOR
RUNX2	CREBBP	1	SIGNOR
RUNX2	ESR1	-1	dorothea
RUNX2	IBSP	1	dorothea
RUNX2	LGALS3	1	dorothea
RUNX2	MMP13	1	dorothea
RUNX2	NOTCH1	-1	SIGNOR
RUNX2	SPP1	1	SIGNOR
RUNX3	CASP8	1	dorothea
RUNX3	CFLAR	-1	dorothea
RUNX3	ICAM3	-1	dorothea
RUNX3	MMP9	-1	dorothea
RUNX3	NOTCH1	-1	SIGNOR
RUNX3	RUNX1	-1	dorothea
RUNX3	TCF4	1	dorothea
RXRA	ABCC3	-1	dorothea
RXRA	CPT1B	1	dorothea
RXRA	CTNNB1	-1	SIGNOR
RXRA	CXCR5	1	dorothea
RXRA	HSD17B2	1	dorothea
RXRA	NOL7	1	dorothea
RXRA	PPARA	1	SIGNOR
RXRA	PPARD	1	SIGNOR
RXRA	PPARG	1	SIGNOR
RXRA	RARG	-1	SIGNOR
RXRA	SREBF1	1	dorothea
RXRB	NR1H2	1	SIGNOR
RXRB	NR2F1	1	SIGNOR
RXRB	NR2F2	1	SIGNOR
RXRB	NRIP1	1	SIGNOR
RXRB	PPARA	1	SIGNOR
RXRB	PPARD	1	SIGNOR
RXRB	PPARG	1	SIGNOR
RXRB	RARA	1	SIGNOR
RXRB	RARG	1	SIGNOR
RXRB	THRA	1	SIGNOR
RXRB	THRB	1	SIGNOR
SALL4	ABCA3	1	dorothea
SALL4	CECR2	1	SIGNOR
SALL4	NANOG	1	SIGNOR
SALL4	ZEB1	1	dorothea
SATB2	TP63	-1	SIGNOR
SETBP1	SET	1	SIGNOR
SETDB2	H3-3A	1	SIGNOR
SETDB2	H3-4	1	SIGNOR
SETDB2	H3C8	-1	SIGNOR
SHPRH	PCNA	-1	SIGNOR
SIM1	ARNT	-1	SIGNOR
SIM2	ARNT	1	SIGNOR
SIX1	EZR	1	SIGNOR
SKI	EP300	-1	SIGNOR
SKI	SMAD1	-1	SIGNOR
SKI	SMAD2	-1	SIGNOR
SKI	SMAD3	-1	SIGNOR
SKI	SMAD4	-1	SIGNOR
SKI	SMAD5	-1	SIGNOR
SKIL	SMAD1	-1	SIGNOR
SKIL	SMAD2	-1	SIGNOR
SKIL	SMAD4	-1	SIGNOR
SKIL	SMAD5	-1	SIGNOR
SKIL	SMAD7	-1	dorothea
SLC30A9	NUMB	-1	SIGNOR
SMAD1	CDKN1A	1	dorothea
SMAD1	DVL1	1	SIGNOR
SMAD1	ID3	1	dorothea
SMAD1	RUNX2	1	SIGNOR
SMAD1	SMAD4	1	SIGNOR
SMAD1	SPP1	1	dorothea
SMAD2	CREB1	1	SIGNOR
SMAD2	MEF2A	1	SIGNOR
SMAD2	SMAD4	1	SIGNOR
SMAD3	AHR	1	dorothea
SMAD3	ANKRD1	1	dorothea
SMAD3	APOC3	1	dorothea
SMAD3	BAMBI	1	dorothea
SMAD3	BGLAP	1	dorothea
SMAD3	CCND2	1	dorothea
SMAD3	CDKN1A	1	dorothea
SMAD3	CEBPA	-1	SIGNOR
SMAD3	CEBPB	-1	SIGNOR
SMAD3	COL1A1	1	dorothea
SMAD3	COL3A1	1	dorothea
SMAD3	COL6A1	1	dorothea
SMAD3	COL6A3	1	dorothea
SMAD3	COL7A1	1	dorothea
SMAD3	CYP17A1	-1	dorothea
SMAD3	EDN1	1	dorothea
SMAD3	EPO	1	dorothea
SMAD3	FOXA1	-1	SIGNOR
SMAD3	FOXP3	1	both
SMAD3	GLI2	1	dorothea
SMAD3	ITGA11	1	dorothea
SMAD3	JUN	1	dorothea
SMAD3	MET	1	dorothea
SMAD3	MMP9	1	dorothea
SMAD3	MYC	-1	both
SMAD3	MYOD1	-1	SIGNOR
SMAD3	NKX2-1	-1	SIGNOR
SMAD3	NOTCH1	1	SIGNOR
SMAD3	PAX6	-1	SIGNOR
SMAD3	PAX8	-1	SIGNOR
SMAD3	PTHLH	1	dorothea
SMAD3	RUNX2	-1	SIGNOR
SMAD3	SERPINE1	1	dorothea
SMAD3	SMAD4	1	SIGNOR
SMAD3	SMAD7	1	dorothea
SMAD3	TERT	-1	dorothea
SMAD3	TGFB1	-1	dorothea
SMAD3	TIMP1	1	dorothea
SMAD3	TNC	1	dorothea
SMAD3	VEGFA	1	dorothea
SMAD3	ZFP36	1	dorothea
SMAD4	AHR	1	dorothea
SMAD4	APOC3	1	dorothea
SMAD4	BAMBI	1	dorothea
SMAD4	BGLAP	1	dorothea
SMAD4	BTRC	-1	dorothea
SMAD4	CCN1	1	dorothea
SMAD4	CDKN1A	1	dorothea
SMAD4	COL7A1	1	dorothea
SMAD4	DACH1	-1	dorothea
SMAD4	EPO	1	dorothea
SMAD4	FSHB	1	dorothea
SMAD4	IHH	1	dorothea
SMAD4	JUN	1	dorothea
SMAD4	MET	1	dorothea
SMAD4	MYC	-1	both
SMAD4	PTHLH	1	dorothea
SMAD4	RUNX1T1	1	dorothea
SMAD4	SERPINE1	1	dorothea
SMAD4	SMAD7	1	dorothea
SMAD4	TNC	1	dorothea
SMAD4	TNFRSF11B	1	dorothea
SMAD4	ZFP36	1	dorothea
SMAD5	ID3	1	dorothea
SMAD5	SMAD4	1	SIGNOR
SMAD6	HOXC8	1	SIGNOR
SMAD6	MAP3K7	-1	SIGNOR
SMAD6	NR2C2	-1	SIGNOR
SMAD6	PELI1	1	SIGNOR
SMAD6	SMAD1	-1	SIGNOR
SMAD6	SMAD3	-1	SIGNOR
SMAD6	SMAD4	-1	SIGNOR
SMAD6	TAB1	-1	SIGNOR
SMAD6	TGFBR1	-1	SIGNOR
SMAD7	PPP1CA	1	SIGNOR
SMAD7	PPP1R15A	1	SIGNOR
SMAD7	SMAD3	-1	SIGNOR
SMAD7	SMURF2	1	SIGNOR
SMAD7	STRAP	1	SIGNOR
SMAD7	TAB1	-1	SIGNOR
SMAD7	TAB2	1	SIGNOR
SMAD7	TAB3	1	SIGNOR
SMAD7	TGFBR1	-1	SIGNOR
SMAD9	SMAD4	1	SIGNOR
SNAI1	CDH1	-1	dorothea
SNAI1	HBEGF	1	dorothea
SNAI1	PXDN	-1	SIGNOR
SNAI1	THBS1	-1	dorothea
SNAI1	VDR	-1	dorothea
SNAI2	CDH1	-1	dorothea
SNAI2	CXCR4	1	dorothea
SNAI2	JAG1	1	dorothea
SNAI2	VDR	-1	dorothea
SOHLH1	KIT	1	SIGNOR
SOHLH1	LHX8	1	SIGNOR
SOHLH1	ZP1	1	SIGNOR
SOHLH1	ZP3	1	SIGNOR
SOHLH2	KIT	1	SIGNOR
SOX10	COL11A2	1	dorothea
SOX10	DCT	-1	dorothea
SOX10	GJB1	-1	dorothea
SOX10	MITF	1	dorothea
SOX10	RET	1	dorothea
SOX17	CTNNB1	-1	SIGNOR
SOX2	ABCC6	1	dorothea
SOX2	ISL1	-1	dorothea
SOX2	NANOG	1	dorothea
SOX2	NTRK3	1	dorothea
SOX2	RHO	-1	dorothea
SOX3	CTNNB1	-1	SIGNOR
SOX4	CTNNB1	1	SIGNOR
SOX4	DICER1	1	both
SOX4	HDAC8	1	dorothea
SOX4	NCAM1	1	dorothea
SOX6	CEBPA	1	SIGNOR
SOX6	CTNNB1	-1	SIGNOR
SOX6	TP53	1	dorothea
SOX9	AMH	1	dorothea
SOX9	CDKN1A	1	dorothea
SOX9	CEBPD	-1	SIGNOR
SOX9	HES1	1	dorothea
SOX9	MIA	1	dorothea
SOX9	MITF	1	SIGNOR
SOX9	NKX3-2	1	dorothea
SOX9	OTX2	1	SIGNOR
SOX9	PRAME	-1	dorothea
SOX9	RGR	1	dorothea
SP1	ABCB1	1	dorothea
SP1	ABCC1	-1	dorothea
SP1	ABCC3	1	dorothea
SP1	ACTA1	1	dorothea
SP1	ACTC1	1	dorothea
SP1	ADA	1	dorothea
SP1	ADAM10	1	dorothea
SP1	ADAM17	1	dorothea
SP1	ADGRE5	1	dorothea
SP1	ADIPOQ	1	dorothea
SP1	ADRA2B	1	dorothea
SP1	AGTR1	1	dorothea
SP1	AHR	-1	dorothea
SP1	ALDOA	1	dorothea
SP1	ALOX12	1	dorothea
SP1	ALOX5	1	dorothea
SP1	APEX1	-1	dorothea
SP1	APOE	1	dorothea
SP1	APP	1	dorothea
SP1	AR	1	dorothea
SP1	ATP1A3	1	dorothea
SP1	ATP2A2	1	dorothea
SP1	B4GALT1	1	dorothea
SP1	BCL2	1	dorothea
SP1	BLMH	1	dorothea
SP1	BRD7	1	dorothea
SP1	BSG	1	dorothea
SP1	CA9	1	dorothea
SP1	CACNA1G	1	SIGNOR
SP1	CAT	1	dorothea
SP1	CCL2	1	dorothea
SP1	CCN2	1	dorothea
SP1	CCND1	1	dorothea
SP1	CCND2	1	dorothea
SP1	CD14	1	dorothea
SP1	CD151	1	dorothea
SP1	CD34	1	SIGNOR
SP1	CD44	1	dorothea
SP1	CD99	1	dorothea
SP1	CDC25C	1	dorothea
SP1	CDK1	1	dorothea
SP1	CDK6	-1	dorothea
SP1	CDKN1A	1	dorothea
SP1	CDKN1B	1	dorothea
SP1	CDKN2A	1	dorothea
SP1	CDKN2C	1	dorothea
SP1	CERS2	1	dorothea
SP1	CETP	-1	dorothea
SP1	CHGA	1	SIGNOR
SP1	COL1A1	-1	dorothea
SP1	COL1A2	1	dorothea
SP1	COL2A1	1	dorothea
SP1	CREM	1	dorothea
SP1	CRMP1	-1	dorothea
SP1	CRX	1	SIGNOR
SP1	CSNK2A1	1	dorothea
SP1	CTSD	1	dorothea
SP1	CTSL	1	dorothea
SP1	CXCL5	1	dorothea
SP1	CYP11A1	1	dorothea
SP1	CYP17A1	1	dorothea
SP1	CYP1B1	1	dorothea
SP1	CYP27A1	1	dorothea
SP1	DBH	1	dorothea
SP1	EAPP	1	dorothea
SP1	EDNRB	1	dorothea
SP1	EGFR	-1	dorothea
SP1	EGR1	1	dorothea
SP1	EPO	1	dorothea
SP1	EPOR	-1	dorothea
SP1	EZR	1	dorothea
SP1	F10	1	dorothea
SP1	FAS	1	dorothea
SP1	FASLG	1	dorothea
SP1	FMR1	1	dorothea
SP1	FOS	1	dorothea
SP1	FXR2	1	dorothea
SP1	GAST	1	dorothea
SP1	GCLC	1	dorothea
SP1	GFER	1	dorothea
SP1	GGH	1	SIGNOR
SP1	GJA1	1	dorothea
SP1	GSTP1	1	dorothea
SP1	H4-16	1	dorothea
SP1	HCN2	1	dorothea
SP1	HDAC4	1	dorothea
SP1	HGF	1	SIGNOR
SP1	HNF4A	1	dorothea
SP1	HPR	1	dorothea
SP1	HRAS	1	dorothea
SP1	HSD17B1	1	dorothea
SP1	HSD17B2	1	dorothea
SP1	HSD3B1	1	dorothea
SP1	HSPA1A	1	dorothea
SP1	HTT	1	dorothea
SP1	IER3	1	dorothea
SP1	IGF2	1	dorothea
SP1	IGFBP3	1	dorothea
SP1	IL10	1	dorothea
SP1	INSR	1	dorothea
SP1	IRS2	1	dorothea
SP1	ITGA11	1	SIGNOR
SP1	ITGA5	1	dorothea
SP1	ITGAD	1	dorothea
SP1	ITGAV	-1	dorothea
SP1	IVL	1	dorothea
SP1	KDR	-1	dorothea
SP1	KIF2C	1	dorothea
SP1	KLK3	1	both
SP1	KRT16	1	dorothea
SP1	KRT19	1	dorothea
SP1	KRT5	1	dorothea
SP1	LDHA	1	dorothea
SP1	LDLR	1	dorothea
SP1	LEP	1	dorothea
SP1	LHCGR	1	dorothea
SP1	LRP5	1	dorothea
SP1	LTC4S	1	dorothea
SP1	MACROD1	1	dorothea
SP1	MAT2A	1	dorothea
SP1	MAT2B	1	dorothea
SP1	MCL1	1	dorothea
SP1	MET	1	both
SP1	MIF	1	dorothea
SP1	MIP	1	dorothea
SP1	MME	1	dorothea
SP1	MMP11	1	dorothea
SP1	MMP14	1	dorothea
SP1	MMP2	1	dorothea
SP1	MMP9	1	dorothea
SP1	MPO	1	dorothea
SP1	MUC2	1	dorothea
SP1	MUC5AC	1	dorothea
SP1	NFKB1	1	dorothea
SP1	NOS3	1	dorothea
SP1	NR3C1	1	dorothea
SP1	OPRM1	1	dorothea
SP1	PADI1	1	dorothea
SP1	PAX6	1	dorothea
SP1	PCK1	1	dorothea
SP1	PCNA	1	dorothea
SP1	PCYT1A	1	SIGNOR
SP1	PGR	1	dorothea
SP1	PIM1	1	dorothea
SP1	PLAUR	1	dorothea
SP1	POLB	-1	dorothea
SP1	PPL	1	dorothea
SP1	PRKCE	-1	dorothea
SP1	PROC	1	dorothea
SP1	PRSS50	1	dorothea
SP1	PTGIR	1	dorothea
SP1	PTGS2	1	dorothea
SP1	PTHLH	1	dorothea
SP1	PTTG1	1	dorothea
SP1	RARA	1	dorothea
SP1	RB1	1	dorothea
SP1	RELA	1	dorothea
SP1	RNLS	1	dorothea
SP1	RORA	1	dorothea
SP1	SCNN1G	1	dorothea
SP1	SERPINE1	1	dorothea
SP1	SIGIRR	1	dorothea
SP1	SKP2	1	dorothea
SP1	SLC19A1	1	dorothea
SP1	SLC19A3	1	dorothea
SP1	SLC25A5	1	dorothea
SP1	SLC5A8	1	SIGNOR
SP1	SMAD4	1	dorothea
SP1	SMPD1	1	dorothea
SP1	SOCS1	1	dorothea
SP1	SOD1	1	dorothea
SP1	SOD2	-1	dorothea
SP1	SP3	1	dorothea
SP1	SPN	1	dorothea
SP1	SREBF1	1	dorothea
SP1	STAR	1	dorothea
SP1	STARD3	1	dorothea
SP1	STK11	1	dorothea
SP1	TAF7	1	dorothea
SP1	TAL1	1	dorothea
SP1	TBXA2R	1	dorothea
SP1	TERT	1	dorothea
SP1	TGFB1	1	both
SP1	TGFBR2	1	dorothea
SP1	THBD	1	dorothea
SP1	TIMP1	1	dorothea
SP1	TMPO	1	dorothea
SP1	TNC	1	SIGNOR
SP1	TNF	1	dorothea
SP1	TNFRSF10B	1	dorothea
SP1	TNFRSF8	1	dorothea
SP1	TNFSF10	-1	dorothea
SP1	TNFSF14	1	dorothea
SP1	TNNC1	1	dorothea
SP1	TP53	1	dorothea
SP1	TPI1	1	dorothea
SP1	UGDH	1	dorothea
SP1	UGT1A4	1	dorothea
SP1	UGT1A6	1	dorothea
SP1	UNG	1	dorothea
SP1	UTRN	1	dorothea
SP1	VAMP2	1	dorothea
SP1	VEGFA	1	dorothea
SP1	VIM	1	dorothea
SP1	WT1	1	dorothea
SP1	XIAP	1	dorothea
SP1	YY1	1	dorothea
SP100	ETS1	-1	dorothea
SP2	DNMT3B	1	dorothea
SP2	IRF1	1	SIGNOR
SP2	MMP9	-1	dorothea
SP2	PCYT1A	-1	SIGNOR
SP3	ABCA1	-1	dorothea
SP3	ADGRE5	1	dorothea
SP3	ALPL	1	dorothea
SP3	CD2AP	1	dorothea
SP3	CDKN1A	1	dorothea
SP3	CNMD	1	dorothea
SP3	COL2A1	1	dorothea
SP3	CTSL	1	dorothea
SP3	CYP17A1	1	dorothea
SP3	CYP27A1	1	dorothea
SP3	DNASE2	1	dorothea
SP3	EAPP	-1	dorothea
SP3	ETF1	-1	dorothea
SP3	F2	1	dorothea
SP3	HGF	1	SIGNOR
SP3	HSD17B1	1	dorothea
SP3	HSD17B2	1	dorothea
SP3	IGFBP3	1	dorothea
SP3	ITGA11	1	SIGNOR
SP3	ITGAD	1	dorothea
SP3	KDR	1	dorothea
SP3	KLK3	1	both
SP3	LCAT	1	dorothea
SP3	LORICRIN	-1	dorothea
SP3	LTC4S	1	dorothea
SP3	MSH6	1	dorothea
SP3	MYCN	1	dorothea
SP3	NOS3	1	dorothea
SP3	NOX4	1	dorothea
SP3	OPRM1	1	dorothea
SP3	PADI1	1	dorothea
SP3	PCYT1A	1	SIGNOR
SP3	RORA	1	dorothea
SP3	SCGB2A1	1	dorothea
SP3	SLC19A3	1	dorothea
SP3	TFF1	1	dorothea
SP3	UTRN	1	dorothea
SP4	CRX	1	SIGNOR
SP4	ERBB2	1	dorothea
SP4	KDR	1	dorothea
SP4	YY1	1	dorothea
SPDEF	AGR2	1	dorothea
SPI1	ACP5	1	dorothea
SPI1	BCL6	-1	dorothea
SPI1	CD14	1	dorothea
SPI1	CD40	1	dorothea
SPI1	CD68	-1	dorothea
SPI1	CLEC4G	1	dorothea
SPI1	CSF3R	1	dorothea
SPI1	CTSE	1	dorothea
SPI1	CTSG	1	dorothea
SPI1	CTSS	1	dorothea
SPI1	CXCR1	1	dorothea
SPI1	CYBB	1	dorothea
